sample,design,baseline,percent,mean_overlap,min_overlap,max_overlap,groups,query_rows,boundary_tie_rows
22,dlzs_snap_k,float,15,0.9009741512345673,0.5333333333333333,0.9368055555555549,72,6912,0
22,dlzs_snap_k,float,20,0.9067346643518525,0.5,0.9375000000000009,72,6912,0
22,dlzs_snap_k,float,25,0.9120671778549383,0.5416666666666666,0.9496527777777773,72,6912,0
22,dlzs_snap_k,float,30,0.9187021072796936,0.6551724137931034,0.9515086206896552,72,6912,0
22,dlzs_snap_k,float,35,0.9253174360021775,0.6764705882352942,0.9525122549019595,72,6912,0
22,dlzs_snap_k,float,40,0.9323844076448233,0.7435897435897436,0.9636752136752124,72,6912,0
22,dlzs_snap_k,float,45,0.9385094433922561,0.7727272727272727,0.9656723484848486,72,6912,0
22,dlzs_snap_k,float,50,0.943359375,0.7916666666666666,0.9683159722222222,72,6912,0
22,dlzs_snap_k,quantized_exact,5,0.8731192129629622,0.4,0.9854166666666666,72,6912,0
22,dlzs_snap_k,quantized_exact,10,0.8947048611111111,0.5,0.9729166666666664,72,6912,0
22,dlzs_snap_k,quantized_exact,15,0.9009741512345673,0.5333333333333333,0.9368055555555549,72,6912,0
22,dlzs_snap_k,quantized_exact,20,0.9067563657407413,0.5,0.9375000000000009,72,6912,0
22,dlzs_snap_k,quantized_exact,25,0.9120732060185186,0.5416666666666666,0.9496527777777773,72,6912,0
22,dlzs_snap_k,quantized_exact,30,0.9187021072796936,0.6551724137931034,0.9515086206896552,72,6912,0
22,dlzs_snap_k,quantized_exact,35,0.9253216911764695,0.6764705882352942,0.9525122549019595,72,6912,0
22,dlzs_snap_k,quantized_exact,40,0.9323844076448233,0.7435897435897436,0.9636752136752124,72,6912,0
22,dlzs_snap_k,quantized_exact,45,0.9385193076599327,0.7727272727272727,0.9656723484848486,72,6912,0
22,dlzs_snap_k,quantized_exact,50,0.9433684172453702,0.7916666666666666,0.9683159722222222,72,6912,0
22,dlzs_snap_q,float,5,0.9067708333333326,0.4,0.9916666666666666,72,6912,0
22,dlzs_snap_q,float,10,0.9191695601851855,0.4,0.9916666666666667,72,6912,0
22,dlzs_snap_q,float,15,0.9222608024691353,0.6,0.9562499999999998,72,6912,0
22,dlzs_snap_q,float,20,0.9275173611111119,0.65,0.9526041666666676,72,6912,0
22,dlzs_snap_q,float,25,0.930639949845679,0.7083333333333334,0.9557291666666666,72,6912,0
22,dlzs_snap_q,float,30,0.9363376037675609,0.6896551724137931,0.9558189655172419,72,6912,0
22,dlzs_snap_q,float,35,0.9422274986383429,0.6470588235294118,0.9617034313725479,72,6912,0
22,dlzs_snap_q,float,40,0.9472229641500465,0.7692307692307693,0.9639423076923063,72,6912,0
22,dlzs_snap_q,float,45,0.9520366424663302,0.7954545454545454,0.9689867424242431,72,6912,0
22,dlzs_snap_q,float,50,0.9563771942515432,0.8125,0.9717881944444446,72,6912,0
22,dlzs_snap_q,quantized_exact,5,0.9067708333333326,0.4,0.9916666666666666,72,6912,0
22,dlzs_snap_q,quantized_exact,10,0.9191695601851855,0.4,0.9916666666666667,72,6912,0
22,dlzs_snap_q,quantized_exact,15,0.922251157407407,0.6,0.9562499999999998,72,6912,0
22,dlzs_snap_q,quantized_exact,20,0.9275101273148157,0.65,0.9526041666666676,72,6912,0
22,dlzs_snap_q,quantized_exact,25,0.9306218653549381,0.7083333333333334,0.9552951388888888,72,6912,0
22,dlzs_snap_q,quantized_exact,30,0.9363475814176248,0.6896551724137931,0.9558189655172419,72,6912,0
22,dlzs_snap_q,quantized_exact,35,0.9422317538126346,0.6470588235294118,0.9617034313725479,72,6912,0
22,dlzs_snap_q,quantized_exact,40,0.94721925451092,0.7692307692307693,0.9639423076923063,72,6912,0
22,dlzs_snap_q,quantized_exact,45,0.9520333543771046,0.7954545454545454,0.9689867424242431,72,6912,0
22,dlzs_snap_q,quantized_exact,50,0.9563741801697532,0.8125,0.9717881944444446,72,6912,0
22,drum3,float,5,0.9089409722222217,0.4,0.9937499999999999,72,6912,0
22,drum3,float,10,0.9275318287037039,0.6,0.9874999999999999,72,6912,0
22,drum3,float,15,0.9315972222222219,0.6666666666666666,0.9590277777777776,72,6912,1
22,drum3,float,20,0.9360460069444455,0.6,0.9552083333333344,72,6912,0
22,drum3,float,25,0.9394350405092591,0.625,0.9609374999999996,72,6912,0
22,drum3,float,30,0.9439904613665393,0.6551724137931034,0.9633620689655175,72,6912,0
22,drum3,float,35,0.9488996119281032,0.6764705882352942,0.9666053921568617,72,6912,1
22,drum3,float,40,0.9540227326685652,0.7948717948717948,0.9708867521367512,72,6912,0
22,drum3,float,45,0.9583431976010104,0.8409090909090909,0.9772727272727281,72,6912,1
22,drum3,float,50,0.9618929639274693,0.8333333333333334,0.979166666666667,72,6912,0
22,drum3,quantized_exact,5,0.9089409722222217,0.4,0.9937499999999999,72,6912,0
22,drum3,quantized_exact,10,0.9275318287037039,0.6,0.9874999999999999,72,6912,0
22,drum3,quantized_exact,15,0.9315972222222219,0.6666666666666666,0.9590277777777776,72,6912,1
22,drum3,quantized_exact,20,0.9360532407407417,0.6,0.9552083333333344,72,6912,0
22,drum3,quantized_exact,25,0.9394470968364197,0.625,0.9609374999999996,72,6912,0
22,drum3,quantized_exact,30,0.9439954501915714,0.6551724137931034,0.9633620689655175,72,6912,0
22,drum3,quantized_exact,35,0.9488996119281032,0.6764705882352942,0.9666053921568617,72,6912,1
22,drum3,quantized_exact,40,0.9540227326685652,0.7948717948717948,0.9708867521367512,72,6912,0
22,drum3,quantized_exact,45,0.9583431976010104,0.8409090909090909,0.9772727272727281,72,6912,1
22,drum3,quantized_exact,50,0.9618959780092593,0.8333333333333334,0.979166666666667,72,6912,0
22,drum4,float,5,0.9520254629629625,0.4,0.9979166666666667,72,6912,0
22,drum4,float,10,0.9613570601851854,0.7,0.9979166666666668,72,6912,0
22,drum4,float,15,0.9623070987654319,0.7333333333333333,0.9777777777777779,72,6912,0
22,drum4,float,20,0.9650390625000007,0.75,0.9765625000000006,72,6912,0
22,drum4,float,25,0.9675323109567897,0.7916666666666666,0.9791666666666666,72,6912,0
22,drum4,float,30,0.9697078544061308,0.7931034482758621,0.9802442528735638,72,6912,0
22,drum4,float,35,0.9723413671023953,0.8235294117647058,0.9816176470588228,72,6912,0
22,drum4,float,40,0.9750452575973405,0.8717948717948718,0.984775641025641,72,6912,0
22,drum4,float,45,0.977696890782829,0.8863636363636364,0.9879261363636368,72,6912,1
22,drum4,float,50,0.979531370563272,0.9166666666666666,0.9889322916666669,72,6912,0
22,drum4,quantized_exact,5,0.9520254629629625,0.4,0.9979166666666667,72,6912,0
22,drum4,quantized_exact,10,0.9613570601851854,0.7,0.9979166666666668,72,6912,0
22,drum4,quantized_exact,15,0.9623167438271604,0.7333333333333333,0.9777777777777779,72,6912,0
22,drum4,quantized_exact,20,0.9650318287037045,0.75,0.9765625000000006,72,6912,0
22,drum4,quantized_exact,25,0.9675262827932095,0.7916666666666666,0.9791666666666666,72,6912,0
22,drum4,quantized_exact,30,0.9696878991060033,0.7931034482758621,0.9802442528735638,72,6912,0
22,drum4,quantized_exact,35,0.9723456222766873,0.8235294117647058,0.9816176470588228,72,6912,0
22,drum4,quantized_exact,40,0.975052676875593,0.8717948717948718,0.984775641025641,72,6912,0
22,drum4,quantized_exact,45,0.977713331228957,0.8863636363636364,0.9879261363636368,72,6912,1
22,drum4,quantized_exact,50,0.9795404128086422,0.9166666666666666,0.9889322916666669,72,6912,0
22,drum6,float,5,0.9879050925925925,0.8,1.0,72,6912,0
22,drum6,float,10,0.9891203703703704,0.8,0.9989583333333334,72,6912,0
22,drum6,float,15,0.9899498456790123,0.8666666666666667,0.9951388888888891,72,6912,0
22,drum6,float,20,0.9899594907407412,0.9,0.9947916666666669,72,6912,0
22,drum6,float,25,0.9908251350308639,0.9166666666666666,0.9952256944444443,72,6912,0
22,drum6,float,30,0.9913593550447004,0.9310344827586207,0.9971264367816093,72,6912,0
22,drum6,float,35,0.992289624183006,0.9117647058823529,0.9957107843137254,72,6912,0
22,drum6,float,40,0.9929962013295347,0.9487179487179487,0.9967948717948719,72,6912,0
22,drum6,float,45,0.9936506997053878,0.9318181818181818,0.9973958333333335,72,6912,0
22,drum6,float,50,0.9942913290895063,0.9375,0.9971788194444448,72,6912,0
22,drum6,quantized_exact,5,0.9879050925925925,0.8,1.0,72,6912,0
22,drum6,quantized_exact,10,0.989105902777778,0.8,0.9989583333333334,72,6912,0
22,drum6,quantized_exact,15,0.9899402006172839,0.8666666666666667,0.9951388888888891,72,6912,0
22,drum6,quantized_exact,20,0.9899594907407412,0.9,0.9947916666666669,72,6912,0
22,drum6,quantized_exact,25,0.9908311631944441,0.9166666666666666,0.9952256944444443,72,6912,0
22,drum6,quantized_exact,30,0.9913643438697323,0.9310344827586207,0.9971264367816093,72,6912,0
22,drum6,quantized_exact,35,0.992302389705882,0.9117647058823529,0.9957107843137254,72,6912,0
22,drum6,quantized_exact,40,0.992985072412156,0.9487179487179487,0.9967948717948719,72,6912,0
22,drum6,quantized_exact,45,0.9936441235269365,0.9318181818181818,0.9973958333333335,72,6912,0
22,drum6,quantized_exact,50,0.9942943431712966,0.9375,0.9971788194444448,72,6912,0
22,exact_int16,float,5,1.0,1.0,1.0,72,6912,0
22,exact_int16,float,10,0.9999855324074074,0.9,1.0,72,6912,0
22,exact_int16,float,15,0.9999903549382716,0.9333333333333333,1.0,72,6912,0
22,exact_int16,float,20,0.9999565972222223,0.95,1.0,72,6912,0
22,exact_int16,float,25,0.9999638310185185,0.9583333333333334,1.0,72,6912,0
22,exact_int16,float,30,0.9999600893997447,0.9655172413793104,1.0,72,6912,0
22,exact_int16,float,35,0.9999872344771242,0.9705882352941176,1.0,72,6912,0
22,exact_int16,float,40,0.9999591939696109,0.9743589743589743,1.0,72,6912,0
22,exact_int16,float,45,0.9999736952861953,0.9772727272727273,1.0,72,6912,0
22,exact_int16,float,50,0.9999849295910495,0.9791666666666666,1.0,72,6912,0
22,exact_int16,quantized_exact,5,1.0,1.0,1.0,72,6912,0
22,exact_int16,quantized_exact,10,1.0,1.0,1.0,72,6912,0
22,exact_int16,quantized_exact,15,1.0,1.0,1.0,72,6912,0
22,exact_int16,quantized_exact,20,1.0,1.0,1.0,72,6912,0
22,exact_int16,quantized_exact,25,1.0,1.0,1.0,72,6912,0
22,exact_int16,quantized_exact,30,1.0,1.0,1.0,72,6912,0
22,exact_int16,quantized_exact,35,1.0,1.0,1.0,72,6912,0
22,exact_int16,quantized_exact,40,1.0,1.0,1.0,72,6912,0
22,exact_int16,quantized_exact,45,1.0,1.0,1.0,72,6912,0
22,exact_int16,quantized_exact,50,1.0,1.0,1.0,72,6912,0
22,mitchell,float,5,0.9789641203703702,0.6,1.0,72,6912,0
22,mitchell,float,10,0.9818431712962964,0.8,0.9979166666666668,72,6912,0
22,mitchell,float,15,0.9836130401234568,0.8666666666666667,0.9902777777777777,72,6912,0
22,mitchell,float,20,0.9842592592592597,0.85,0.9916666666666668,72,6912,0
22,mitchell,float,25,0.9852008584104937,0.875,0.9913194444444443,72,6912,0
22,mitchell,float,30,0.9858866139846749,0.896551724137931,0.9913793103448282,72,6912,0
22,mitchell,float,35,0.9873663875272326,0.9117647058823529,0.9929534313725487,72,6912,0
22,mitchell,float,40,0.9886225367996199,0.9230769230769231,0.9941239316239315,72,6912,0
22,mitchell,float,45,0.9896885521885529,0.9090909090909091,0.9950284090909095,72,6912,0
22,mitchell,float,50,0.9905327690972224,0.9375,0.9956597222222223,72,6912,0
22,mitchell,quantized_exact,5,0.9789641203703702,0.6,1.0,72,6912,0
22,mitchell,quantized_exact,10,0.9818431712962964,0.8,0.9979166666666668,72,6912,0
22,mitchell,quantized_exact,15,0.9836033950617286,0.8666666666666667,0.9902777777777777,72,6912,0
22,mitchell,quantized_exact,20,0.9842809606481487,0.85,0.9916666666666668,72,6912,0
22,mitchell,quantized_exact,25,0.9851948302469135,0.875,0.9913194444444443,72,6912,0
22,mitchell,quantized_exact,30,0.9859015804597706,0.896551724137931,0.9913793103448282,72,6912,0
22,mitchell,quantized_exact,35,0.9873621323529407,0.9117647058823529,0.9929534313725487,72,6912,0
22,mitchell,quantized_exact,40,0.9886373753561253,0.9230769230769231,0.9938568376068376,72,6912,0
22,mitchell,quantized_exact,45,0.9897049926346809,0.9090909090909091,0.9950284090909095,72,6912,0
22,mitchell,quantized_exact,50,0.9905418113425929,0.9375,0.9956597222222223,72,6912,0
23,dlzs_snap_k,float,5,0.8734788359788356,0.16666666666666666,0.9857142857142855,72,7560,0
23,dlzs_snap_k,float,10,0.8912337662337654,0.5454545454545454,0.9454545454545444,72,7560,0
23,dlzs_snap_k,float,15,0.8993468915343915,0.5,0.9291666666666667,72,7560,0
23,dlzs_snap_k,float,20,0.9043272864701424,0.5238095238095238,0.9360544217687062,72,7560,0
23,dlzs_snap_k,float,25,0.9133499902018409,0.6296296296296297,0.9407407407407394,72,7560,0
23,dlzs_snap_k,float,30,0.9195271164021164,0.6875,0.9449404761904762,72,7560,0
23,dlzs_snap_k,float,35,0.9264514514514518,0.7567567567567568,0.9552123552123551,72,7560,0
23,dlzs_snap_k,float,40,0.9328199798437888,0.7142857142857143,0.9612244897959178,72,7560,0
23,dlzs_snap_k,float,45,0.9401785714285715,0.7291666666666666,0.9636904761904761,72,7560,0
23,dlzs_snap_k,float,50,0.9451582310072877,0.7547169811320755,0.9642407906558847,72,7560,0
23,dlzs_snap_k,quantized_exact,5,0.8734788359788356,0.16666666666666666,0.9857142857142855,72,7560,0
23,dlzs_snap_k,quantized_exact,10,0.8912097162097152,0.5454545454545454,0.9454545454545444,72,7560,0
23,dlzs_snap_k,quantized_exact,15,0.8993386243386242,0.5,0.9291666666666667,72,7560,0
23,dlzs_snap_k,quantized_exact,20,0.9043272864701426,0.5238095238095238,0.9360544217687062,72,7560,0
23,dlzs_snap_k,quantized_exact,25,0.9133352929649214,0.6296296296296297,0.9403880070546724,72,7560,0
23,dlzs_snap_k,quantized_exact,30,0.9195229828042327,0.6875,0.9449404761904762,72,7560,0
23,dlzs_snap_k,quantized_exact,35,0.9264514514514518,0.7567567567567568,0.9552123552123551,72,7560,0
23,dlzs_snap_k,quantized_exact,40,0.9328231292517,0.7142857142857143,0.9612244897959178,72,7560,0
23,dlzs_snap_k,quantized_exact,45,0.9401868386243386,0.7291666666666666,0.9636904761904761,72,7560,0
23,dlzs_snap_k,quantized_exact,50,0.9451582310072877,0.7547169811320755,0.9642407906558847,72,7560,0
23,dlzs_snap_q,float,5,0.9070546737213401,0.3333333333333333,0.984126984126984,72,7560,0
23,dlzs_snap_q,float,10,0.9175324675324666,0.5454545454545454,0.9714285714285709,72,7560,0
23,dlzs_snap_q,float,15,0.9209738756613758,0.5,0.9541666666666667,72,7560,0
23,dlzs_snap_q,float,20,0.9261715797430069,0.6190476190476191,0.9564625850340118,72,7560,1
23,dlzs_snap_q,float,25,0.931785224377816,0.5925925925925926,0.9559082892416216,72,7560,0
23,dlzs_snap_q,float,30,0.9376818783068784,0.625,0.9568452380952381,72,7560,0
23,dlzs_snap_q,float,35,0.942717717717718,0.6486486486486487,0.9629343629343629,72,7560,0
23,dlzs_snap_q,float,40,0.9474552784076589,0.7142857142857143,0.9657596371882082,72,7560,0
23,dlzs_snap_q,float,45,0.9530643738977074,0.75,0.966468253968254,72,7560,0
23,dlzs_snap_q,float,50,0.9573500049915142,0.8301886792452831,0.9708894878706195,72,7560,0
23,dlzs_snap_q,quantized_exact,5,0.9070987654320984,0.3333333333333333,0.984126984126984,72,7560,0
23,dlzs_snap_q,quantized_exact,10,0.9175444925444916,0.5454545454545454,0.9714285714285709,72,7560,0
23,dlzs_snap_q,quantized_exact,15,0.9209986772486773,0.5,0.9541666666666667,72,7560,0
23,dlzs_snap_q,quantized_exact,20,0.9261715797430069,0.6190476190476191,0.9560090702947828,72,7560,1
23,dlzs_snap_q,quantized_exact,25,0.9317803252988427,0.5925925925925926,0.9559082892416216,72,7560,0
23,dlzs_snap_q,quantized_exact,30,0.937694279100529,0.625,0.9568452380952381,72,7560,0
23,dlzs_snap_q,quantized_exact,35,0.942717717717718,0.6486486486486487,0.9629343629343629,72,7560,0
23,dlzs_snap_q,quantized_exact,40,0.9474458301839248,0.7142857142857143,0.9657596371882082,72,7560,0
23,dlzs_snap_q,quantized_exact,45,0.9530671296296297,0.75,0.966468253968254,72,7560,0
23,dlzs_snap_q,quantized_exact,50,0.9573574922631521,0.8301886792452831,0.9708894878706195,72,7560,0
23,drum3,float,5,0.9139991181657846,0.5,0.9888888888888888,72,7560,0
23,drum3,float,10,0.9256493506493497,0.5454545454545454,0.9731601731601727,72,7560,0
23,drum3,float,15,0.9300760582010583,0.6875,0.9535714285714286,72,7560,0
23,drum3,float,20,0.9341395817586277,0.7142857142857143,0.9596371882086157,72,7560,0
23,drum3,float,25,0.9408191260043102,0.7407407407407407,0.957671957671957,72,7560,0
23,drum3,float,30,0.9459573412698412,0.75,0.9610119047619048,72,7560,0
23,drum3,float,35,0.9504182754182757,0.7837837837837838,0.9678249678249681,72,7560,0
23,drum3,float,40,0.9541887125220456,0.8095238095238095,0.972108843537415,72,7560,1
23,drum3,float,45,0.9595954585537919,0.8125,0.9746031746031749,72,7560,0
23,drum3,float,50,0.9630278526504937,0.8113207547169812,0.9755615453728657,72,7560,1
23,drum3,quantized_exact,5,0.9140211640211638,0.5,0.9888888888888888,72,7560,0
23,drum3,quantized_exact,10,0.9256493506493497,0.5454545454545454,0.9731601731601727,72,7560,0
23,drum3,quantized_exact,15,0.930067791005291,0.6875,0.9535714285714286,72,7560,0
23,drum3,quantized_exact,20,0.9341458805744504,0.7142857142857143,0.9596371882086157,72,7560,0
23,drum3,quantized_exact,25,0.9408240250832832,0.7407407407407407,0.957671957671957,72,7560,0
23,drum3,quantized_exact,30,0.9459490740740739,0.75,0.9610119047619048,72,7560,0
23,drum3,quantized_exact,35,0.9504325754325755,0.7837837837837838,0.9678249678249681,72,7560,0
23,drum3,quantized_exact,40,0.9541887125220456,0.8095238095238095,0.972108843537415,72,7560,1
23,drum3,quantized_exact,45,0.9595954585537919,0.8125,0.9746031746031749,72,7560,0
23,drum3,quantized_exact,50,0.963025356893281,0.8113207547169812,0.9755615453728657,72,7560,1
23,drum4,float,5,0.9560846560846559,0.6666666666666666,0.9952380952380953,72,7560,0
23,drum4,float,10,0.9601851851851845,0.6363636363636364,0.9896103896103895,72,7560,0
23,drum4,float,15,0.9623511904761904,0.75,0.9791666666666666,72,7560,0
23,drum4,float,20,0.9649344923154435,0.7619047619047619,0.9804988662131512,72,7560,0
23,drum4,float,25,0.9677836566725451,0.8148148148148148,0.9784832451499113,72,7560,0
23,drum4,float,30,0.9708746693121694,0.84375,0.9797619047619047,72,7560,0
23,drum4,float,35,0.9731445731445729,0.8648648648648649,0.9827541827541822,72,7560,0
23,drum4,float,40,0.9753023431594863,0.8571428571428571,0.9839002267573698,72,7560,0
23,drum4,float,45,0.97813602292769,0.8958333333333334,0.9861111111111118,72,7560,0
23,drum4,float,50,0.9800264550264541,0.9056603773584906,0.987601078167115,72,7560,0
23,drum4,quantized_exact,5,0.9561287477954141,0.6666666666666666,0.9952380952380953,72,7560,0
23,drum4,quantized_exact,10,0.9601851851851847,0.6363636363636364,0.9896103896103895,72,7560,0
23,drum4,quantized_exact,15,0.9623346560846563,0.75,0.9791666666666666,72,7560,0
23,drum4,quantized_exact,20,0.9649344923154435,0.7619047619047619,0.9804988662131512,72,7560,0
23,drum4,quantized_exact,25,0.9677934548304913,0.8148148148148148,0.9784832451499113,72,7560,0
23,drum4,quantized_exact,30,0.9708746693121691,0.84375,0.9797619047619047,72,7560,0
23,drum4,quantized_exact,35,0.973155298155298,0.8648648648648649,0.9827541827541822,72,7560,0
23,drum4,quantized_exact,40,0.9752991937515749,0.8571428571428571,0.9839002267573698,72,7560,0
23,drum4,quantized_exact,45,0.9781332671957677,0.8958333333333334,0.9861111111111118,72,7560,0
23,drum4,quantized_exact,50,0.9800264550264544,0.9056603773584906,0.987601078167115,72,7560,0
23,drum6,float,5,0.9884259259259258,0.8333333333333334,1.0,72,7560,0
23,drum6,float,10,0.9889009139009137,0.8181818181818182,0.9974025974025973,72,7560,0
23,drum6,float,15,0.9892774470899472,0.875,0.9964285714285714,72,7560,0
23,drum6,float,20,0.9901297556059456,0.9047619047619048,0.9950113378684805,72,7560,0
23,drum6,float,25,0.9909758965314519,0.9259259259259259,0.9950617283950616,72,7560,0
23,drum6,float,30,0.9914393187830686,0.90625,0.9952380952380953,72,7560,0
23,drum6,float,35,0.9923423423423421,0.9459459459459459,0.996138996138996,72,7560,0
23,drum6,float,40,0.9933075081884609,0.9285714285714286,0.9968253968253971,72,7560,0
23,drum6,float,45,0.9937251984126987,0.9375,0.9966269841269842,72,7560,0
23,drum6,float,50,0.9943121693121688,0.9433962264150944,0.9969451931716079,72,7560,0
23,drum6,quantized_exact,5,0.9883818342151675,0.8333333333333334,1.0,72,7560,0
23,drum6,quantized_exact,10,0.9888768638768638,0.8181818181818182,0.9974025974025973,72,7560,0
23,drum6,quantized_exact,15,0.9892609126984127,0.875,0.9964285714285714,72,7560,0
23,drum6,quantized_exact,20,0.9901171579743004,0.9047619047619048,0.9950113378684805,72,7560,0
23,drum6,quantized_exact,25,0.9909856946893982,0.9259259259259259,0.9954144620811286,72,7560,0
23,drum6,quantized_exact,30,0.9914599867724867,0.90625,0.9952380952380953,72,7560,0
23,drum6,quantized_exact,35,0.9923387673387669,0.9459459459459459,0.996138996138996,72,7560,0
23,drum6,quantized_exact,40,0.9933169564121948,0.9285714285714286,0.9970521541950115,72,7560,0
23,drum6,quantized_exact,45,0.993705908289242,0.9375,0.9966269841269842,72,7560,0
23,drum6,quantized_exact,50,0.9943121693121688,0.9433962264150944,0.9969451931716079,72,7560,0
23,exact_int16,float,5,0.9999118165784834,0.8333333333333334,1.0,72,7560,0
23,exact_int16,float,10,0.9999518999518998,0.9090909090909091,1.0,72,7560,0
23,exact_int16,float,15,0.9999338624338624,0.9375,1.0,72,7560,0
23,exact_int16,float,20,0.9999559082892416,0.9523809523809523,1.0,72,7560,0
23,exact_int16,float,25,0.9999657064471879,0.9629629629629629,1.0,72,7560,0
23,exact_int16,float,30,0.9999710648148148,0.96875,1.0,72,7560,0
23,exact_int16,float,35,0.9999749749749749,0.972972972972973,1.0,72,7560,0
23,exact_int16,float,40,0.9999748047367096,0.9761904761904762,1.0,72,7560,0
23,exact_int16,float,45,0.999972442680776,0.9791666666666666,1.0,72,7560,0
23,exact_int16,float,50,0.9999825296995107,0.9811320754716981,1.0,72,7560,0
23,exact_int16,quantized_exact,5,1.0,1.0,1.0,72,7560,0
23,exact_int16,quantized_exact,10,1.0,1.0,1.0,72,7560,0
23,exact_int16,quantized_exact,15,1.0,1.0,1.0,72,7560,0
23,exact_int16,quantized_exact,20,1.0,1.0,1.0,72,7560,0
23,exact_int16,quantized_exact,25,1.0,1.0,1.0,72,7560,0
23,exact_int16,quantized_exact,30,1.0,1.0,1.0,72,7560,0
23,exact_int16,quantized_exact,35,1.0,1.0,1.0,72,7560,0
23,exact_int16,quantized_exact,40,1.0,1.0,1.0,72,7560,0
23,exact_int16,quantized_exact,45,1.0,1.0,1.0,72,7560,0
23,exact_int16,quantized_exact,50,1.0,1.0,1.0,72,7560,0
23,mitchell,float,5,0.9800705467372133,0.6666666666666666,0.9984126984126985,72,7560,0
23,mitchell,float,10,0.9827561327561326,0.8181818181818182,0.9939393939393938,72,7560,0
23,mitchell,float,15,0.9831431878306878,0.8125,0.9910714285714286,72,7560,0
23,mitchell,float,20,0.9836860670193998,0.8571428571428571,0.9936507936507933,72,7560,0
23,mitchell,float,25,0.9845679012345675,0.8888888888888888,0.9908289241622573,72,7560,0
23,mitchell,float,30,0.986677414021164,0.90625,0.9910714285714286,72,7560,0
23,mitchell,float,35,0.9876412126412123,0.918918918918919,0.9938223938223936,72,7560,0
23,mitchell,float,40,0.9887471655328803,0.9047619047619048,0.9943310657596379,72,7560,0
23,mitchell,float,45,0.9899360670194007,0.9375,0.9944444444444449,72,7560,0
23,mitchell,float,50,0.9905835080363374,0.9056603773584906,0.9946091644204844,72,7560,0
23,mitchell,quantized_exact,5,0.9801366843033511,0.6666666666666666,0.9984126984126985,72,7560,0
23,mitchell,quantized_exact,10,0.9827561327561324,0.8181818181818182,0.9939393939393938,72,7560,0
23,mitchell,quantized_exact,15,0.9831183862433863,0.8125,0.9910714285714286,72,7560,0
23,mitchell,quantized_exact,20,0.9837175610985128,0.8571428571428571,0.9936507936507933,72,7560,0
23,mitchell,quantized_exact,25,0.9845679012345675,0.8888888888888888,0.9908289241622573,72,7560,0
23,mitchell,quantized_exact,30,0.986677414021164,0.90625,0.9910714285714286,72,7560,0
23,mitchell,quantized_exact,35,0.9876447876447875,0.918918918918919,0.9938223938223936,72,7560,0
23,mitchell,quantized_exact,40,0.9887629125724369,0.9047619047619048,0.9943310657596379,72,7560,0
23,mitchell,quantized_exact,45,0.9899222883597889,0.9375,0.9942460317460321,72,7560,0
23,mitchell,quantized_exact,50,0.9905860037935502,0.9056603773584906,0.9946091644204844,72,7560,0
24,dlzs_snap_k,float,5,0.8660833333333324,0.2,0.9739999999999998,72,7200,0
24,dlzs_snap_k,float,10,0.8932500000000003,0.4,0.963,72,7200,0
24,dlzs_snap_k,float,15,0.899842592592592,0.4666666666666667,0.933333333333333,72,7200,0
24,dlzs_snap_k,float,20,0.9059513888888895,0.6,0.9380000000000013,72,7200,0
24,dlzs_snap_k,float,25,0.9127833333333335,0.68,0.9431999999999999,72,7200,0
24,dlzs_snap_k,float,30,0.9198657407407411,0.6666666666666666,0.9530000000000004,72,7200,1
24,dlzs_snap_k,float,35,0.9267420634920625,0.7142857142857143,0.9565714285714272,72,7200,0
24,dlzs_snap_k,float,40,0.9318923611111111,0.725,0.9605000000000001,72,7200,0
24,dlzs_snap_k,float,45,0.9377901234567889,0.7555555555555555,0.9673333333333314,72,7200,0
24,dlzs_snap_k,float,50,0.9432805555555552,0.76,0.9683999999999996,72,7200,0
24,dlzs_snap_k,quantized_exact,5,0.8660555555555547,0.2,0.9739999999999998,72,7200,0
24,dlzs_snap_k,quantized_exact,10,0.8932500000000003,0.4,0.963,72,7200,0
24,dlzs_snap_k,quantized_exact,15,0.8998333333333327,0.4666666666666667,0.933333333333333,72,7200,0
24,dlzs_snap_k,quantized_exact,20,0.9059513888888895,0.6,0.9380000000000013,72,7200,0
24,dlzs_snap_k,quantized_exact,25,0.9127777777777779,0.68,0.9431999999999999,72,7200,0
24,dlzs_snap_k,quantized_exact,30,0.9198657407407411,0.6666666666666666,0.9530000000000004,72,7200,1
24,dlzs_snap_k,quantized_exact,35,0.9267420634920622,0.7142857142857143,0.9565714285714272,72,7200,0
24,dlzs_snap_k,quantized_exact,40,0.9319097222222221,0.725,0.9605000000000001,72,7200,0
24,dlzs_snap_k,quantized_exact,45,0.9377870370370359,0.7555555555555555,0.9673333333333314,72,7200,0
24,dlzs_snap_k,quantized_exact,50,0.9432777777777773,0.76,0.9683999999999996,72,7200,0
24,dlzs_snap_q,float,5,0.9042777777777771,0.4,0.9779999999999999,72,7200,0
24,dlzs_snap_q,float,10,0.9181111111111113,0.5,0.985,72,7200,0
24,dlzs_snap_q,float,15,0.9230462962962959,0.5333333333333333,0.9580000000000001,72,7200,0
24,dlzs_snap_q,float,20,0.9263194444444454,0.55,0.9505000000000011,72,7200,0
24,dlzs_snap_q,float,25,0.9309,0.56,0.9599999999999994,72,7200,0
24,dlzs_snap_q,float,30,0.9359259259259264,0.5333333333333333,0.9570000000000008,72,7200,0
24,dlzs_snap_q,float,35,0.9415992063492052,0.6285714285714286,0.9605714285714276,72,7200,0
